SpanID;ParentID;StartTimeUnixNano;EndTimeUnixNano;Duration;Log
dde84129d5661314;eb7a050371ed4dbd;1675078734354429562;1675078734396419557;41989;"{""log"":""19:38:54.396 ERROR f.s.FoodServiceImpl#302 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: dde84129d5661314 [getAllFood][Get the Get Food Request Failed!][foodStoresListResult is null][date: 2021-07-14, tripId: D1345]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.396944602Z""}"
dde84129d5661314;eb7a050371ed4dbd;1675078734354429562;1675078734396419557;41989;"{""log"":""19:38:54.364 INFO  f.s.FoodServiceImpl#243 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: dde84129d5661314 [getAllFood][Get Train Food List!]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.364781012Z""}"
dde84129d5661314;eb7a050371ed4dbd;1675078734354429562;1675078734396419557;41989;"{""log"":""19:38:54.364 INFO  f.s.FoodServiceImpl#240 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: dde84129d5661314 [getAllFood][Get Train Food Start!]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.364658586Z""}"
dde84129d5661314;eb7a050371ed4dbd;1675078734354429562;1675078734396419557;41989;"{""log"":""19:38:54.355 INFO  f.s.FoodServiceImpl#214 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: dde84129d5661314 [getAllFood][get All Food with info][data:2021-07-14 start:Shang Hai end:Su Zhou tripid:D1345]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.356060899Z""}"
dde84129d5661314;eb7a050371ed4dbd;1675078734354429562;1675078734396419557;41989;"{""log"":""19:38:54.355 INFO  f.c.FoodController#93 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: dde84129d5661314 [getAllFood][Get Food Request!]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.35588062Z""}"
6215635aa6617ca9;e7ac1201ba968ed8;1675078734358177358;1675078734362369345;4191;"{""log"":""19:38:54.359 INFO  t.c.TrainFoodController#37 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: 6215635aa6617ca9 [Food Map Service][Get TrainFoods By TripId]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.359653667Z""}"
17b1b35230a3ffb2;e98a184d893aa97b;1675078734366741096;1675078734380035639;13294;"{""log"":""19:38:54.379 INFO  t.s.TravelServiceImpl#532 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: 17b1b35230a3ffb2 [getRouteByRouteId][Get Route By Id][Route is: Route(id=f3d4d4ef-693b-4456-8eed-59c0d717dd08, stations=[shanghai, suzhou], distances=[0, 50], startStation=shanghai, endStation=suzhou)]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.379693959Z""}"
17b1b35230a3ffb2;e98a184d893aa97b;1675078734366741096;1675078734380035639;13294;"{""log"":""19:38:54.378 INFO  t.s.TravelServiceImpl#529 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: 17b1b35230a3ffb2 [getRouteByRouteId][Get Route By Id][Routes Response is : Response(status=1, msg=Success, data={id=f3d4d4ef-693b-4456-8eed-59c0d717dd08, stations=[shanghai, suzhou], distances=[0, 50], startStation=shanghai, endStation=suzhou})]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.378884877Z""}"
17b1b35230a3ffb2;e98a184d893aa97b;1675078734366741096;1675078734380035639;13294;"{""log"":""19:38:54.368 INFO  t.s.TravelServiceImpl#518 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: 17b1b35230a3ffb2 [getRouteByRouteId][Get Route By Id][Route ID：f3d4d4ef-693b-4456-8eed-59c0d717dd08]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.369313495Z""}"
17b1b35230a3ffb2;e98a184d893aa97b;1675078734366741096;1675078734380035639;13294;"{""log"":""19:38:54.366 INFO  t.c.TravelController#53 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: 17b1b35230a3ffb2 [getRouteByTripId][Get Route By Trip ID][TripId: D1345]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.367435912Z""}"
cb76d65b742625d0;e17d8b4c18438579;1675078734370681867;1675078734375907614;5225;"{""log"":""19:38:54.371 INFO  r.c.RouteController#47 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: cb76d65b742625d0 [getRouteById][Query route by id][RouteId: f3d4d4ef-693b-4456-8eed-59c0d717dd08]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.372429288Z""}"
d2fb02df74afdce8;8483f03a17a6a01f;1675078734385494614;1675078734392914695;7420;"{""log"":""19:38:54.386 INFO  f.c.StationFoodController#46 TraceID: 64dee7b187946abaf04c1649c7972b22 SpanID: d2fb02df74afdce8 [Food Map Service][Get FoodStores By StationNames]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:38:54.387511492Z""}"
59a2743c57153ef5;3d3bd16dea53e25a;1675078743255941076;1675078743275127783;19186;"{""log"":""19:39:03.272 WARN  i.s.InsidePaymentServiceImpl#71 TraceID: 8a11d445b818c83a5f19f95e78495c4a SpanID: 59a2743c57153ef5 [Inside Payment Service.pay][Order status Not allowed to Pay]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:03.273994437Z""}"
59a2743c57153ef5;3d3bd16dea53e25a;1675078743255941076;1675078743275127783;19186;"{""log"":""19:39:03.257 INFO  i.c.InsidePaymentController#33 TraceID: 8a11d445b818c83a5f19f95e78495c4a SpanID: 59a2743c57153ef5 [pay][Inside Payment Service.Pay][Pay for: 4516be97-7fbe-4f03-9612-a08c05b60e61]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:03.25903054Z""}"
f2160f373dca2dad;e2b48416dabed9d2;1675078743265908169;1675078743269767712;3859;"{""log"":""19:39:03.269 INFO  o.s.OrderServiceImpl#365 TraceID: 8a11d445b818c83a5f19f95e78495c4a SpanID: f2160f373dca2dad [getOrderById][Get Order By ID Success][OrderId: 4516be97-7fbe-4f03-9612-a08c05b60e61]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:03.269714154Z""}"
f2160f373dca2dad;e2b48416dabed9d2;1675078743265908169;1675078743269767712;3859;"{""log"":""19:39:03.266 INFO  o.c.OrderController#100 TraceID: 8a11d445b818c83a5f19f95e78495c4a SpanID: f2160f373dca2dad [getOrderById][Get Order By Id][OrderId: 4516be97-7fbe-4f03-9612-a08c05b60e61]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:03.266694693Z""}"
2c81624c4f37c829;8019bfc74532e618;1675078757845477658;1675078757873120028;27642;"{""log"":""19:39:17.871 WARN  i.s.InsidePaymentServiceImpl#71 TraceID: 0aff8bf63771b792c2b63545bb91affc SpanID: 2c81624c4f37c829 [Inside Payment Service.pay][Order status Not allowed to Pay]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.872835532Z""}"
2c81624c4f37c829;8019bfc74532e618;1675078757845477658;1675078757873120028;27642;"{""log"":""19:39:17.846 INFO  i.c.InsidePaymentController#33 TraceID: 0aff8bf63771b792c2b63545bb91affc SpanID: 2c81624c4f37c829 [pay][Inside Payment Service.Pay][Pay for: 4e358b9f-d33b-45a7-b7c6-9ed84c6f7dd2]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.847423943Z""}"
22e442cad8a42909;89d49030717060e1;1675078757851651524;1675078757855732121;4080;"{""log"":""19:39:17.855 INFO  o.s.OrderServiceImpl#365 TraceID: 0aff8bf63771b792c2b63545bb91affc SpanID: 22e442cad8a42909 [getOrderById][Get Order By ID Success][OrderId: 4e358b9f-d33b-45a7-b7c6-9ed84c6f7dd2]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.856230465Z""}"
22e442cad8a42909;89d49030717060e1;1675078757851651524;1675078757855732121;4080;"{""log"":""19:39:17.852 INFO  o.c.OrderController#100 TraceID: 0aff8bf63771b792c2b63545bb91affc SpanID: 22e442cad8a42909 [getOrderById][Get Order By Id][OrderId: 4e358b9f-d33b-45a7-b7c6-9ed84c6f7dd2]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.852801765Z""}"
e529c5a4ca906f0b;438a4931660c8a7e;1675078740053285635;1675078740071648046;18362;"{""log"":""19:39:00.071 ERROR e.s.ExecuteServiceImpl#69 TraceID: 0be1b620f97353530f2d633ffc270fea SpanID: e529c5a4ca906f0b [ticketExecute][getOrderByIdFromOrderOther][ticket execute error: Order Status Wrong][orderId: afd3ace1-75bd-42bb-b899-49b7fc57554a]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:00.071993307Z""}"
e529c5a4ca906f0b;438a4931660c8a7e;1675078740053285635;1675078740071648046;18362;"{""log"":""19:39:00.063 INFO  e.s.ExecuteServiceImpl#178 TraceID: 0be1b620f97353530f2d633ffc270fea SpanID: e529c5a4ca906f0b [getOrderByIdFromOrderOther][Execute Service, Get Order]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:00.064212974Z""}"
e529c5a4ca906f0b;438a4931660c8a7e;1675078740053285635;1675078740071648046;18362;"{""log"":""19:39:00.054 INFO  e.s.ExecuteServiceImpl#164 TraceID: 0be1b620f97353530f2d633ffc270fea SpanID: e529c5a4ca906f0b [Execute Service][Get Order] Getting....\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:00.054733927Z""}"
e529c5a4ca906f0b;438a4931660c8a7e;1675078740053285635;1675078740071648046;18362;"{""log"":""19:39:00.054 INFO  e.c.ExecuteControlller#33 TraceID: 0be1b620f97353530f2d633ffc270fea SpanID: e529c5a4ca906f0b [executeTicket][Execute][Id: afd3ace1-75bd-42bb-b899-49b7fc57554a]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:00.054662651Z""}"
46dcfef1ce30dcde;099dfb78d908d0ef;1675078740058645946;1675078740062706614;4060;"{""log"":""19:39:00.062 WARN  o.s.OrderServiceImpl#361 TraceID: 0be1b620f97353530f2d633ffc270fea SpanID: 46dcfef1ce30dcde [getOrderById][Get Order By ID Fail][Order not found][OrderId: afd3ace1-75bd-42bb-b899-49b7fc57554a]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:00.062601752Z""}"
46dcfef1ce30dcde;099dfb78d908d0ef;1675078740058645946;1675078740062706614;4060;"{""log"":""19:39:00.058 INFO  o.c.OrderController#100 TraceID: 0be1b620f97353530f2d633ffc270fea SpanID: 46dcfef1ce30dcde [getOrderById][Get Order By Id][OrderId: afd3ace1-75bd-42bb-b899-49b7fc57554a]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:00.059381746Z""}"
f3415c3832c767b9;238b4f40b85613e0;1675078740066564224;1675078740069892448;3328;"{""log"":""19:39:00.070 INFO  o.s.OrderOtherServiceImpl#384 TraceID: 0be1b620f97353530f2d633ffc270fea SpanID: f3415c3832c767b9 [getOrderById][Get Order By ID Success][OrderId: afd3ace1-75bd-42bb-b899-49b7fc57554a]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:00.070657417Z""}"
f3415c3832c767b9;238b4f40b85613e0;1675078740066564224;1675078740069892448;3328;"{""log"":""19:39:00.067 INFO  o.c.OrderOtherController#103 TraceID: 0be1b620f97353530f2d633ffc270fea SpanID: f3415c3832c767b9 [getOrderById][Get Order By Id][Order Id: afd3ace1-75bd-42bb-b899-49b7fc57554a]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:00.068118447Z""}"
76f7af053f67b5e1;4c9adb209c91bb05;1675078766170185166;1675078766335500210;165315;"{""log"":""19:39:26.335 INFO  a.s.i.TokenServiceImpl#95 TraceID: f3549728d0ded19839fa5d9cdf45b579 SpanID: 76f7af053f67b5e1 [getToken][success][USER TOKEN: eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJmZHNlX21pY3Jvc2VydmljZSIsInJvbGVzIjpbIlJPTEVfVVNFUiJdLCJpZCI6IjRkMmE0NmM3LTcxY2ItNGNmMS1iNWJiLWI2ODQwNmQ5ZGE2ZiIsImlhdCI6MTY3NTA3ODc2NiwiZXhwIjoxNjc1MDgyMzY2fQ.vLwUZ7TtDy9pekmZWeBIZ7YEKNbvVWigWh7-DqiNVgM USER ID: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:26.33576481Z""}"
76f7af053f67b5e1;4c9adb209c91bb05;1675078766170185166;1675078766335500210;165315;"{""log"":""19:39:26.184 INFO  a.s.UserDetailsServiceImpl#28 TraceID: f3549728d0ded19839fa5d9cdf45b579 SpanID: 76f7af053f67b5e1 [loadUserByUsername][load UsernamePasswordAuthenticationToken][username: fdse_microservice]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:26.185250193Z""}"
76f7af053f67b5e1;4c9adb209c91bb05;1675078766170185166;1675078766335500210;165315;"{""log"":""19:39:26.171 INFO  a.c.UserController#43 TraceID: f3549728d0ded19839fa5d9cdf45b579 SpanID: 76f7af053f67b5e1 Login request of username: fdse_microservice\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:26.172058466Z""}"
c87cd46227ab942d;133561f34ee250d0;1675078766180876854;1675078766182966130;2089;"{""log"":""19:39:26.182 INFO  v.c.VerifyCodeController#54 TraceID: f3549728d0ded19839fa5d9cdf45b579 SpanID: c87cd46227ab942d [verifyCode][verify result: false]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:26.183880102Z""}"
c87cd46227ab942d;133561f34ee250d0;1675078766180876854;1675078766182966130;2089;"{""log"":""19:39:26.182 INFO  v.s.i.VerifyCodeServiceImpl#132 TraceID: f3549728d0ded19839fa5d9cdf45b579 SpanID: c87cd46227ab942d [verifyCode]GET Code By cookieId\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:26.183863618Z""}"
c87cd46227ab942d;133561f34ee250d0;1675078766180876854;1675078766182966130;2089;"{""log"":""19:39:26.182 WARN  v.s.i.VerifyCodeServiceImpl#114 TraceID: f3549728d0ded19839fa5d9cdf45b579 SpanID: c87cd46227ab942d [verifyCode][Verify code start]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:26.183823636Z""}"
c87cd46227ab942d;133561f34ee250d0;1675078766180876854;1675078766182966130;2089;"{""log"":""19:39:26.181 INFO  v.c.VerifyCodeController#51 TraceID: f3549728d0ded19839fa5d9cdf45b579 SpanID: c87cd46227ab942d [verifyCode][receivedCode: 1234]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:26.18227794Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.501 INFO  p.s.PreserveServiceImpl#302 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [getAccount][Cancel Order Service][Get Order By Id]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.501855052Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.501 INFO  p.s.PreserveServiceImpl#240 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 7][Add Consign][Do not need to consign]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.501732972Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.501 INFO  p.s.PreserveServiceImpl#214 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 6][Buy Food][Do not need to buy food]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.501617672Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.501 INFO  p.s.PreserveServiceImpl#180 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 5][Buy Assurance][Do not need to buy assurance]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.501510623Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.501 INFO  p.s.PreserveServiceImpl#175 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 4][Do Order][Do Order Complete]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.50139265Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.481 INFO  p.s.PreserveServiceImpl#392 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [createOrder][Preserve Service][create order]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.482101635Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.481 INFO  p.s.PreserveServiceImpl#168 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 4][Do Order][Order Price][Price is: 50.0]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.482002776Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.277 INFO  p.s.PreserveServiceImpl#142 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 4][Do Order][Travel Date][Date is: 2023-01-30]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.278095486Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.238 INFO  p.s.PreserveServiceImpl#100 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 3][Check tickets num][Tickets Enough]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.238976986Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.072 INFO  p.s.PreserveServiceImpl#361 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [getTripAllDetailInformation][Preserve Other Service][Get Trip All Detail Information]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.072862037Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.072 INFO  p.s.PreserveServiceImpl#77 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 3][Check tickets num][TripId: D1345]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.072746956Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.072 INFO  p.s.PreserveServiceImpl#67 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 2][Find contacts Complete][ContactsId: a5505e54-d9b5-4536-ba93-062b9f8627b1]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.07261353Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.054 INFO  p.s.PreserveServiceImpl#377 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [getContactsById][Preserve Other Service][Get Contacts By Id is]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.054459698Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.053 INFO  p.s.PreserveServiceImpl#57 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Step 1][Check Security Complete][AccountId: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.054317756Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.009 INFO  p.s.PreserveServiceImpl#346 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [checkSecurity][Preserve Other Service][Check Account Security]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.00954375Z""}"
c1776fbd2e566ee9;b4e08a756722e109;1675078757008232314;1675078757511265070;503032;"{""log"":""19:39:17.008 INFO  p.c.PreserveController#35 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: c1776fbd2e566ee9 [preserve][Preserve Account order][from shanghai to suzhou at 2023-01-30]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.009522236Z""}"
5b53b5e77ab02df0;553bc4a8dfec3268;1675078757013373061;1675078757052065838;38692;"{""log"":""19:39:17.051 INFO  s.s.SecurityServiceImpl#119 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: 5b53b5e77ab02df0 [check][Max][Max In One Hour: 2147483647  Max Not Use: 2147483647]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.052060886Z""}"
5b53b5e77ab02df0;553bc4a8dfec3268;1675078757013373061;1675078757052065838;38692;"{""log"":""19:39:17.047 INFO  s.s.SecurityServiceImpl#156 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: 5b53b5e77ab02df0 [getSecurityOrderOtherInfoFromOrder][Get Order Other Info For Security][Last One Hour: 248  Total Valid Order: 137]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.047848614Z""}"
5b53b5e77ab02df0;553bc4a8dfec3268;1675078757013373061;1675078757052065838;38692;"{""log"":""19:39:17.035 INFO  s.s.SecurityServiceImpl#141 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: 5b53b5e77ab02df0 [getSecurityOrderInfoFromOrder][Get Order Info For Security][Last One Hour: 342  Total Valid Order: 187]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.036053948Z""}"
5b53b5e77ab02df0;553bc4a8dfec3268;1675078757013373061;1675078757052065838;38692;"{""log"":""19:39:17.014 INFO  s.c.SecurityController#62 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: 5b53b5e77ab02df0 [check][Check Security][Check Account Id: 4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.014728204Z""}"
b46be85169b5b75d;70a5223bfd841d44;1675078757017442695;1675078757034078568;16635;"{""log"":""19:39:17.017 INFO  o.c.OrderController#118 TraceID: 083610a2ac3e97014fcdb74abb221dd1 SpanID: b46be85169b5b75d [checkSecurityAboutOrder][Security Info Get][AccountId:4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f]\n"",""stream"":""stdout"",""time"":""2023-01-30T11:39:17.018087505Z""}"
